age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
27,4,14,18,23,23,23,25,29,38,350,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
34,9,14,21,23,24,23,25,29,38,150,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
31,12,14,21,10,23,23,25,29,38,332,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
54,7,15,21,23,23,23,25,29,38,611,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
40,9,13,16,10,23,23,25,29,38,58,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
52,8,13,17,10,24,23,25,29,38,151,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
47,7,15,21,23,23,23,25,29,38,89,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
49,1,13,19,10,23,23,25,29,38,152,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
32,3,14,17,23,23,23,25,29,38,611,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
49,1,14,17,10,24,24,25,29,38,110,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
50,4,13,19,10,23,23,25,29,38,463,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
34,2,13,17,23,23,23,25,29,38,962,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
55,4,13,16,10,23,23,25,29,38,102,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
47,5,14,19,23,23,23,25,29,38,10,4,999,0,43,1.1,93.994,-36.4,4.857,5191,23
51,6,13,20,23,23,23,25,29,38,118,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
47,4,13,18,23,23,23,25,29,38,92,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
56,5,13,16,23,24,23,25,29,38,143,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
53,3,13,19,23,23,23,25,29,38,189,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
36,4,13,19,23,24,23,25,29,38,75,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
42,4,15,19,23,24,23,25,29,38,189,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
44,4,15,18,23,23,23,25,29,38,55,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
39,1,13,19,23,24,23,25,29,38,935,3,999,0,43,1.1,93.994,-36.4,4.857,5191,24
37,3,14,17,23,24,24,25,29,38,56,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
60,4,13,10,10,24,23,25,29,38,5,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
36,2,13,17,23,23,23,25,29,38,225,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
42,7,15,21,23,24,23,25,29,38,125,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
31,3,13,17,23,24,24,25,29,38,286,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
53,5,15,20,10,23,24,25,29,38,206,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
45,4,13,16,23,24,23,25,29,38,164,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
37,5,14,20,23,24,23,25,29,38,98,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
47,9,13,20,23,23,23,25,29,38,446,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
49,4,15,17,23,23,24,25,29,38,742,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
36,3,13,21,23,24,23,25,29,38,120,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
35,2,15,17,23,23,23,25,29,38,122,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
38,10,13,10,10,23,23,25,29,38,362,4,999,0,43,1.1,93.994,-36.4,4.857,5191,23
38,2,14,17,10,23,23,25,29,38,357,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
50,4,15,17,10,23,24,25,29,38,200,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
59,6,13,20,10,23,23,25,29,38,107,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
43,10,13,10,23,24,23,25,29,38,267,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
42,3,13,17,23,24,23,25,29,38,248,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
40,3,13,18,10,24,23,25,29,38,215,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
46,4,13,10,10,23,23,25,29,38,209,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
57,1,15,16,23,24,24,25,29,38,205,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
42,3,13,21,23,24,23,25,29,38,261,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
41,4,13,16,23,24,23,25,29,38,83,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
54,7,15,21,23,24,23,25,29,38,106,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
27,3,14,21,23,23,23,25,29,38,106,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
36,3,13,17,23,23,23,25,29,38,108,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
58,4,13,20,10,24,23,25,29,38,214,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
40,7,13,21,10,24,23,25,29,38,358,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
34,3,14,19,10,23,23,25,29,38,453,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
33,3,15,17,23,23,23,25,29,38,364,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
56,6,13,18,23,23,23,25,29,38,136,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
42,4,13,19,23,23,23,25,29,38,173,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
43,2,13,17,23,24,23,25,29,38,241,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
54,7,14,19,23,24,23,25,29,38,224,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
53,3,14,18,23,24,24,25,29,38,148,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
42,5,14,10,23,23,23,25,29,38,230,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
40,2,13,18,10,23,23,25,29,38,199,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
54,5,13,20,23,24,24,25,29,38,196,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
40,1,14,20,23,23,23,25,29,38,111,4,999,0,43,1.1,93.994,-36.4,4.857,5191,23
26,3,14,21,23,24,23,25,29,38,231,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
33,3,13,17,23,23,23,25,29,38,316,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
35,4,13,19,10,23,23,25,29,38,240,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
36,3,13,17,23,23,23,25,29,38,669,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
29,2,14,17,23,24,23,25,29,38,425,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
36,4,13,19,23,24,23,25,29,38,121,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
35,7,13,17,23,24,23,25,29,38,174,5,999,0,43,1.1,93.994,-36.4,4.857,5191,23
50,9,14,21,23,23,24,25,29,38,88,5,999,0,43,1.1,93.994,-36.4,4.857,5191,23
46,2,13,17,10,24,23,25,29,38,313,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
49,11,13,17,23,24,23,25,29,38,135,4,999,0,43,1.1,93.994,-36.4,4.857,5191,23
42,5,14,20,10,24,23,25,29,38,152,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
36,4,14,17,23,24,24,25,29,38,402,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
55,4,13,19,10,24,23,25,29,38,221,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
41,7,13,21,10,23,23,25,29,38,213,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
57,7,13,20,10,24,23,25,29,38,144,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
32,2,14,17,23,24,23,25,29,38,158,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
49,3,13,19,23,23,23,25,29,38,220,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
57,10,13,10,10,24,23,25,29,38,325,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
58,4,15,16,23,24,23,25,29,38,254,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
52,5,13,17,23,24,23,25,29,38,503,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
50,2,15,20,23,23,23,25,29,38,680,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
41,4,14,19,10,24,23,25,29,38,421,4,999,0,43,1.1,93.994,-36.4,4.857,5191,23
33,11,13,21,23,24,23,25,29,38,130,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
57,4,13,16,23,23,23,25,29,38,164,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
48,4,13,18,10,23,23,25,29,38,174,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
55,5,13,20,23,23,23,25,29,38,113,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
38,7,13,21,23,23,23,25,29,38,195,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
38,2,13,17,23,24,23,25,29,38,347,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
53,3,13,21,23,24,23,25,29,38,208,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
43,8,14,21,23,23,23,25,29,38,404,4,999,0,43,1.1,93.994,-36.4,4.857,5191,23
36,4,14,17,23,23,23,25,29,38,396,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
32,4,13,19,23,23,23,25,29,38,98,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
33,2,13,16,23,23,23,25,29,38,229,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
58,11,13,16,23,24,23,25,29,38,350,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
40,8,15,17,10,23,23,25,29,39,88,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
57,7,13,21,23,24,23,25,29,39,379,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
45,5,13,17,23,24,23,25,29,39,168,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
42,4,13,16,10,24,23,25,29,39,190,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
46,3,13,21,23,24,23,25,29,39,158,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
36,5,13,21,23,23,23,25,29,39,210,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
41,9,13,17,23,24,23,25,29,39,102,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
57,3,15,19,23,23,23,25,29,39,306,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
49,4,13,19,10,24,23,25,29,39,64,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
56,7,15,17,23,23,23,25,29,39,218,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
37,4,13,19,23,23,23,25,29,39,77,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
37,4,13,19,23,23,24,25,29,39,54,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
46,3,14,17,23,24,23,25,29,39,344,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
22,4,14,19,23,24,23,25,29,39,195,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
43,2,13,17,23,23,23,25,29,39,202,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
49,4,13,10,23,23,23,25,29,39,286,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
41,5,13,18,23,24,23,25,29,39,278,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
38,3,14,21,23,23,23,25,29,39,189,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
33,3,13,19,23,23,23,25,29,39,83,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
49,3,13,21,23,24,24,25,29,39,18,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
30,4,14,10,23,23,23,25,29,39,184,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
33,3,13,19,23,24,23,25,29,39,235,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
34,7,14,21,23,23,23,25,29,39,290,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
30,12,14,10,10,23,23,25,29,39,133,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
59,7,13,16,10,24,24,25,29,39,318,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
59,7,13,16,10,10,10,25,29,39,437,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
41,9,13,21,23,23,23,25,29,39,402,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
48,1,13,18,10,24,24,25,29,39,501,4,999,0,43,1.1,93.994,-36.4,4.857,5191,23
28,10,14,10,10,24,24,25,29,39,1201,1,999,0,43,1.1,93.994,-36.4,4.857,5191,24
44,2,13,17,23,24,23,25,29,39,1030,1,999,0,43,1.1,93.994,-36.4,4.857,5191,24
59,6,10,21,10,23,23,25,29,39,253,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
50,7,13,17,10,23,23,25,29,39,149,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
35,3,13,21,23,23,23,25,29,39,144,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
42,3,13,17,23,23,23,25,29,39,69,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
45,3,13,19,23,23,23,25,29,39,243,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
36,5,13,20,23,23,23,25,29,39,769,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
56,2,13,17,10,23,23,25,29,39,135,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
29,4,15,16,23,23,23,25,29,39,231,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
41,9,13,21,23,24,24,25,29,39,442,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
42,4,13,19,10,23,23,25,29,39,199,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
52,2,14,17,23,23,23,25,29,39,455,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
48,2,13,17,10,10,10,25,29,39,152,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
31,4,13,17,10,24,23,25,29,39,124,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
43,8,13,21,10,24,23,25,29,39,424,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
36,4,13,16,10,23,23,25,29,39,43,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
42,11,13,21,23,24,23,25,29,39,154,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
52,2,15,18,23,23,23,25,29,39,393,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
39,3,13,17,23,24,23,25,29,39,203,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
36,2,13,17,23,23,24,25,29,39,140,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
42,4,13,19,10,24,23,25,29,39,326,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
41,3,13,17,23,23,23,25,29,39,483,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
55,5,13,16,23,23,24,25,29,39,259,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
30,4,13,19,23,23,23,25,29,39,227,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
57,6,10,16,23,23,23,25,29,39,673,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
45,11,13,16,10,24,23,25,29,39,576,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
51,4,13,16,10,24,24,25,29,39,180,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
39,9,14,19,10,24,24,25,29,39,90,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
47,3,13,17,10,23,23,25,29,39,505,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
27,2,13,17,23,24,23,25,29,39,245,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
34,5,14,21,23,24,23,25,29,39,186,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
57,4,13,16,10,24,23,25,29,39,208,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
43,11,13,16,23,23,23,25,29,39,623,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
49,4,13,16,10,23,23,25,29,39,180,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
39,7,13,21,10,23,23,25,29,39,496,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
38,4,13,16,10,24,23,25,29,39,118,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
49,4,13,19,23,23,23,25,29,39,102,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
58,7,13,18,23,23,23,25,29,39,342,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
43,5,13,20,23,24,23,25,29,39,225,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
50,10,13,10,10,24,23,25,29,39,185,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
31,2,13,17,10,23,23,25,29,39,276,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
43,9,15,21,23,23,23,25,29,39,87,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
43,9,13,19,10,23,23,25,29,39,744,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
30,9,14,21,23,24,23,25,29,39,262,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
27,2,14,20,23,24,24,25,29,39,271,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
51,2,13,10,10,23,23,25,29,39,141,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
37,5,13,20,23,24,23,25,29,39,198,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
46,1,13,19,23,24,23,25,29,39,150,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
35,4,13,20,23,23,23,25,29,39,241,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
47,3,15,21,23,23,23,25,29,39,196,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
46,7,13,10,23,24,23,25,29,39,149,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
40,5,13,20,10,23,24,25,29,39,264,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
26,1,13,21,23,23,23,25,29,39,246,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
32,4,15,19,10,23,23,25,29,39,309,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
45,7,13,21,23,24,23,25,29,39,140,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
34,3,13,19,23,23,23,25,29,39,175,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
47,4,13,10,10,23,23,25,29,39,136,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
42,5,13,20,23,23,23,25,29,39,1623,1,999,0,43,1.1,93.994,-36.4,4.857,5191,24
57,5,13,16,10,23,24,25,29,39,50,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
57,5,13,16,10,23,23,25,29,39,101,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
38,4,13,16,23,23,24,25,29,39,144,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
57,5,13,16,10,23,23,25,29,39,238,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
28,12,14,19,10,24,23,25,29,39,354,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
60,7,13,21,23,23,23,25,29,39,451,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
48,3,13,21,23,24,23,25,29,39,159,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
47,5,13,20,23,24,23,25,29,39,170,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
40,3,13,17,23,23,23,25,29,39,243,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
51,7,13,20,10,24,23,25,29,39,141,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
48,8,14,16,23,24,23,25,29,39,112,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
54,1,13,16,23,23,23,25,29,39,262,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
40,4,13,18,23,23,24,25,29,39,53,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
44,3,14,19,10,23,23,25,29,39,134,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
42,5,15,17,23,23,23,25,29,39,204,4,999,0,43,1.1,93.994,-36.4,4.857,5191,23
52,9,13,21,23,24,23,25,29,39,678,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
31,4,14,19,23,24,23,25,29,39,182,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
32,2,13,17,23,23,23,25,29,39,162,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
44,3,13,17,23,24,24,25,29,39,177,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
39,7,13,18,10,23,23,25,29,39,27,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
57,7,13,20,10,24,23,25,29,39,699,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
52,3,13,16,23,24,23,25,29,39,358,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
42,7,13,21,23,23,23,25,29,39,1677,1,999,0,43,1.1,93.994,-36.4,4.857,5191,24
42,5,14,20,10,10,10,25,29,39,529,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
43,7,13,20,23,24,23,25,29,39,310,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
31,3,15,17,23,23,23,25,29,39,47,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
29,3,13,21,10,24,23,25,29,39,379,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
57,4,15,16,23,23,23,25,29,39,30,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
44,4,13,19,10,23,23,25,29,39,472,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
59,10,13,10,10,23,23,25,29,39,113,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
39,4,13,16,10,23,23,25,29,39,114,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
57,6,13,21,23,23,23,25,29,39,116,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
41,7,13,10,10,23,23,25,29,39,448,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
37,5,14,17,10,23,24,25,29,39,264,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
38,2,13,17,23,24,23,25,29,39,169,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
42,6,13,16,23,23,23,25,29,39,145,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
49,10,13,10,10,24,23,25,29,39,288,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
54,7,13,18,10,24,24,25,29,39,381,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
36,3,13,21,23,10,10,25,29,39,176,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
32,3,14,21,10,23,23,25,29,39,215,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
35,5,13,20,23,24,23,25,29,39,278,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
45,1,13,20,10,23,23,25,29,39,188,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
56,5,13,10,23,24,23,25,29,39,174,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
34,5,13,21,23,24,23,25,29,39,226,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
41,8,13,19,10,23,23,25,29,39,111,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
41,2,13,19,23,23,23,25,29,39,157,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
36,4,13,19,10,23,23,25,29,39,46,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
32,3,14,21,10,10,10,25,29,39,49,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
31,2,13,17,10,10,10,25,29,39,374,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
38,5,13,20,23,24,23,25,29,39,349,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
35,3,15,21,10,24,23,25,29,39,325,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
53,3,13,20,23,24,23,25,29,39,233,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
51,3,13,18,10,24,23,25,29,39,531,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
56,11,13,21,10,23,23,25,29,39,153,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
33,3,13,19,23,10,10,25,29,39,80,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
33,3,13,19,23,23,23,25,29,39,198,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
51,2,15,17,10,24,23,25,29,39,568,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
39,2,13,17,10,24,23,25,29,39,918,1,999,0,43,1.1,93.994,-36.4,4.857,5191,24
45,11,13,21,23,23,23,25,29,39,82,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
40,5,14,21,23,23,23,25,29,39,198,3,999,0,43,1.1,93.994,-36.4,4.857,5191,23
60,10,14,10,10,24,23,25,29,39,211,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
33,5,13,21,23,24,23,25,29,39,120,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
47,4,13,17,10,24,23,25,29,39,269,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
48,4,13,16,23,23,23,25,29,39,128,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
43,11,13,17,23,23,23,25,29,39,166,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
37,7,13,21,23,24,23,25,29,39,211,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
50,2,13,19,23,24,24,25,29,39,369,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
59,11,13,17,23,24,23,25,29,39,91,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
32,5,13,10,10,24,23,25,29,39,267,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
42,1,14,16,10,24,23,25,29,39,198,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
52,4,13,16,23,23,23,25,29,39,371,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
42,4,13,10,10,23,23,25,29,39,288,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
42,3,13,10,23,23,23,25,29,39,221,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
40,7,13,19,10,10,10,25,29,39,427,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
38,4,13,19,23,23,23,25,29,39,310,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
39,4,13,18,23,24,23,25,29,39,158,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
39,4,13,18,23,23,23,25,29,39,198,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
38,3,13,17,23,23,23,25,29,39,145,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
47,3,14,10,10,24,23,25,29,39,247,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
30,2,14,17,23,23,23,25,29,39,102,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
38,3,15,17,23,24,24,25,29,39,179,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
39,5,15,21,23,23,23,25,29,39,73,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
44,3,13,17,23,23,23,25,29,39,263,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
36,3,13,17,23,23,23,25,29,39,342,2,999,0,43,1.1,93.994,-36.4,4.857,5191,23
41,2,13,17,10,24,24,25,29,39,41,1,999,0,43,1.1,93.994,-36.4,4.857,5191,23
